row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class
351,24/01/2023,Baby,false,3088168095372,0.00,2853.81,505944.08,Essential
352,24/01/2023,Beauty,false,3248842972427,0.00,1745.84,507689.92,Non-Essential
353,25/01/2023,Garden,false,3973597299336,0.00,1630.09,509320.01,Important
354,25/01/2023,Baby,true,3847315766153,4262.37,0.00,505057.64,Essential
355,25/01/2023,Home,false,3205821847217,0.00,1410.17,506467.81,Non-important
356,25/01/2023,Shoes,false,3388760411072,0.00,1255.13,507722.94,Essential
357,25/01/2023,Sports,false,3314093309246,0.00,1600.15,509323.09,Non-Essential
358,25/01/2023,Movies,false,3216406595303,0.00,1951.27,511274.36,Important
359,25/01/2023,Clothing,false,3841032324466,0.00,107.22,511381.58,Important
360,25/01/2023,Computers,true,3884424222058,2543.53,0.00,508838.05,Essential
361,25/01/2023,Movies,false,3856620732042,0.00,1987.01,510825.06,Non-Essential
362,25/01/2023,Shoes,true,3109464112562,2687.31,0.00,508137.75,Non-Essential
363,26/01/2023,Industrial,false,3950434842013,0.00,1509.96,509647.71,Non-Essential
364,26/01/2023,Grocery,true,3080924790997,4857.39,0.00,504790.32,Important
365,26/01/2023,Outdoors,true,3041912290411,1087.11,0.00,503703.21,Important
366,26/01/2023,Kids,false,3409029273973,0.00,371.68,504074.89,Non-Essential
367,26/01/2023,Home,true,3565485589437,3962.90,0.00,500111.99,Essential
368,26/01/2023,Tools,false,3382052598623,0.00,277.96,500389.95,Important
369,26/01/2023,Home,true,3603183067662,4598.03,0.00,495791.92,Non-Essential
370,26/01/2023,Home,false,3041207821118,0.00,980.71,496772.63,Non-important
371,26/01/2023,Beauty,true,3287559291442,222.29,0.00,496550.34,Non-important
372,26/01/2023,Baby,true,3172359317633,153.45,0.00,496396.89,Important
373,26/01/2023,Movies,true,3318810498019,3419.75,0.00,492977.14,Essential
374,26/01/2023,Games,false,3171368900859,0.00,221.57,493198.71,Important
375,26/01/2023,Garden,true,3716558943925,3488.52,0.00,489710.19,Essential
376,27/01/2023,Movies,true,3962235995819,855.46,0.00,488854.73,Non-Essential
377,27/01/2023,Movies,true,3989613140247,1271.55,0.00,487583.18,Important
378,27/01/2023,Books,false,3526549746838,0.00,2338.68,489921.86,Important
379,27/01/2023,Tools,true,3836212417020,3602.58,0.00,486319.28,Non-Essential
380,27/01/2023,Industrial,false,3408882075345,0.00,2259.11,488578.39,Important
381,27/01/2023,Tools,false,3822401324750,0.00,543.17,489121.56,Essential
382,27/01/2023,Jewelry,false,3182837528137,0.00,2793.35,491914.91,Non-important
383,27/01/2023,Grocery,true,3501610364813,4711.20,0.00,487203.71,Non-important
384,27/01/2023,Clothing,false,3766344639497,0.00,2093.93,489297.64,Important
385,27/01/2023,Beauty,false,3261162994242,0.00,265.04,489562.68,Non-Essential
386,27/01/2023,Toys,false,3031859403699,0.00,2104.38,491667.06,Non-Essential
387,28/01/2023,Automotive,false,3359589277716,0.00,90.38,491757.44,Essential
388,28/01/2023,Electronics,true,3944476476829,4302.73,0.00,487454.71,Non-important
389,28/01/2023,Kids,false,3456102883050,0.00,1095.25,488549.96,Important
390,28/01/2023,Electronics,true,3555441828251,3174.45,0.00,485375.51,Important
391,28/01/2023,Tools,true,3636405035659,671.85,0.00,484703.66,Important
392,28/01/2023,Clothing,false,3618580024844,0.00,140.48,484844.14,Essential
393,28/01/2023,Games,false,3287668803864,0.00,1579.72,486423.86,Non-important
394,28/01/2023,Books,false,3319594500297,0.00,668.57,487092.43,Important
395,29/01/2023,Tools,false,3247899844834,0.00,2410.50,489502.93,Non-Essential
396,29/01/2023,Computers,false,3779912537178,0.00,914.44,490417.37,Essential
397,29/01/2023,Shoes,true,3369724344001,3825.21,0.00,486592.16,Important
398,29/01/2023,Electronics,false,3940463595719,0.00,1594.38,488186.54,Essential
399,29/01/2023,Sports,false,3950569708201,0.00,2794.11,490980.65,Non-important
400,29/01/2023,Automotive,true,3932447591459,4750.80,0.00,486229.85,Non-Essential
401,30/01/2023,Kids,false,3571996260551,0.00,2681.84,488911.69,Non-important
402,30/01/2023,Baby,false,3122696816230,0.00,161.81,489073.50,Important
403,30/01/2023,Jewelry,true,3246115605715,3807.36,0.00,485266.14,Important
404,30/01/2023,Jewelry,true,3483839930582,2696.62,0.00,482569.52,Important
405,30/01/2023,Tools,true,3589831116528,1049.30,0.00,481520.22,Non-Essential
406,30/01/2023,Garden,false,3441686367840,0.00,180.38,481700.60,Non-Essential
407,30/01/2023,Industrial,true,3688263531133,2544.13,0.00,479156.47,Non-Essential
408,30/01/2023,Movies,true,3301912487545,4118.41,0.00,475038.06,Non-Essential
409,30/01/2023,Music,true,3910828220503,947.26,0.00,474090.80,Non-Essential
410,30/01/2023,Games,true,3683918103299,1784.77,0.00,472306.03,Non-important
411,30/01/2023,Industrial,false,3084468783270,0.00,274.19,472580.22,Non-important
412,30/01/2023,Home,false,3101350345083,0.00,617.17,473197.39,Non-important
413,30/01/2023,Movies,false,3194650902164,0.00,1334.25,474531.64,Non-important
414,31/01/2023,Outdoors,false,3334178620111,0.00,464.73,474996.37,Important
415,31/01/2023,Kids,true,3724858559626,3309.60,0.00,471686.77,Essential
416,31/01/2023,Shoes,false,3133779798942,0.00,219.27,471906.04,Essential
417,31/01/2023,Tools,true,3561023941406,2993.24,0.00,468912.80,Essential
418,31/01/2023,Outdoors,true,3580548152458,2032.43,0.00,466880.37,Non-Essential
419,31/01/2023,Garden,true,3236323595340,4441.32,0.00,462439.05,Non-Essential
420,31/01/2023,Sports,false,3955943114365,0.00,109.06,462548.11,Non-Essential
421,31/01/2023,Garden,false,3182586486156,0.00,157.61,462705.72,Non-Essential
422,31/01/2023,Sports,false,3025402052410,0.00,2364.69,465070.41,Non-important
423,31/01/2023,Clothing,false,3718122270101,0.00,2987.33,468057.74,Non-Essential
424,31/01/2023,Home,false,3939352043442,0.00,1295.19,469352.93,Non-important
425,01/02/2023,Music,false,3724165445240,0.00,2871.65,472224.58,Non-important
426,01/02/2023,Beauty,true,3627231253148,3843.36,0.00,468381.22,Important
427,01/02/2023,Music,false,3265694704272,0.00,2663.22,471044.44,Non-Essential
428,01/02/2023,Home,true,3363688215206,4781.64,0.00,466262.80,Non-Essential
429,01/02/2023,Electronics,false,3149501727334,0.00,812.10,467074.90,Non-important
430,01/02/2023,Grocery,false,3114379450307,0.00,431.15,467506.05,Non-important
431,01/02/2023,Jewelry,false,3808045515627,0.00,927.48,468433.53,Essential
432,01/02/2023,Sports,false,3296716455178,0.00,399.18,468832.71,Non-Essential
433,02/02/2023,Music,true,3511418136634,2376.00,0.00,466456.71,Non-Essential
434,02/02/2023,Sports,true,3809316161331,2315.56,0.00,464141.15,Important
435,02/02/2023,Home,false,3620618986289,0.00,607.22,464748.37,Non-important
436,02/02/2023,Books,true,3071211029502,1065.63,0.00,463682.74,Important
437,02/02/2023,Industrial,true,3071416257025,4022.05,0.00,459660.69,Non-important
438,02/02/2023,Music,true,3047105841305,824.88,0.00,458835.81,Non-Essential
439,02/02/2023,Garden,true,3190993974883,3066.95,0.00,455768.86,Essential
440,03/02/2023,Movies,false,3280251434911,0.00,2831.78,458600.64,Non-Essential
441,03/02/2023,Health,false,3954670847432,0.00,1215.58,459816.22,Essential
442,03/02/2023,Toys,true,3597490936516,4837.58,0.00,454978.64,Important
443,03/02/2023,Health,false,3878309927287,0.00,2439.57,457418.21,Essential
444,03/02/2023,Tools,false,3187709817774,0.00,1040.80,458459.01,Important
445,03/02/2023,Home,true,3960057066206,3000.55,0.00,455458.46,Important
446,03/02/2023,Kids,true,3785661858227,2247.21,0.00,453211.25,Important
447,03/02/2023,Outdoors,true,3309439249792,1144.63,0.00,452066.62,Important
448,03/02/2023,Jewelry,true,3993875141871,4407.13,0.00,447659.49,Important
449,04/02/2023,Movies,true,3022639909092,3104.90,0.00,444554.59,Non-important
450,04/02/2023,Toys,true,3708669216383,3318.80,0.00,441235.79,Important
451,04/02/2023,Kids,true,3483243350020,1744.78,0.00,439491.01,Non-important
452,04/02/2023,Grocery,true,3792963077068,2079.50,0.00,437411.51,Non-Essential
453,04/02/2023,Grocery,false,3533941354098,0.00,355.76,437767.27,Non-important
454,04/02/2023,Sports,true,3603561576461,1076.93,0.00,436690.34,Non-important
455,04/02/2023,Electronics,true,3900772877824,1000.36,0.00,435689.98,Non-Essential
456,04/02/2023,Tools,false,3539925733729,0.00,2883.71,438573.69,Essential
457,04/02/2023,Grocery,true,3254800576354,4375.35,0.00,434198.34,Important
458,05/02/2023,Movies,true,3522580535179,87.49,0.00,434110.85,Essential
459,05/02/2023,Books,false,3674844900930,0.00,1350.56,435461.41,Non-important
460,05/02/2023,Clothing,false,3108945993319,0.00,2890.12,438351.53,Essential
461,05/02/2023,Baby,true,3881226140042,871.64,0.00,437479.89,Essential
462,05/02/2023,Home,true,3226799998116,2930.73,0.00,434549.16,Essential
463,05/02/2023,Industrial,false,3545011763187,0.00,1112.13,435661.29,Non-important
464,05/02/2023,Music,false,3305860386836,0.00,1233.53,436894.82,Essential
465,05/02/2023,Automotive,true,3836343022296,56.41,0.00,436838.41,Non-important
466,05/02/2023,Automotive,true,3156926511737,4754.58,0.00,432083.83,Essential
467,05/02/2023,Kids,false,3251917973197,0.00,41.05,432124.88,Non-important
468,05/02/2023,Beauty,true,3095045655023,4800.15,0.00,427324.73,Essential
469,06/02/2023,Toys,true,3436746714336,3589.59,0.00,423735.14,Non-important
470,06/02/2023,Computers,false,3787816011228,0.00,1146.25,424881.39,Important
471,06/02/2023,Clothing,true,3734986237373,391.44,0.00,424489.95,Important
472,06/02/2023,Tools,true,3427454981515,3798.79,0.00,420691.16,Essential
473,06/02/2023,Grocery,false,3666367848115,0.00,1716.69,422407.85,Important
474,06/02/2023,Games,true,3445162553550,4658.39,0.00,417749.46,Essential
475,06/02/2023,Outdoors,true,3087861156544,3227.76,0.00,414521.70,Non-important
476,06/02/2023,Tools,true,3244750407726,1601.71,0.00,412919.99,Non-important
477,06/02/2023,Industrial,true,3283765060353,3191.27,0.00,409728.72,Non-important
478,06/02/2023,Baby,false,3332892366339,0.00,1610.67,411339.39,Non-Essential
479,06/02/2023,Sports,true,3230977102869,1513.16,0.00,409826.23,Non-Essential
480,06/02/2023,Baby,true,3622550316910,1657.94,0.00,408168.29,Non-Essential
481,06/02/2023,Garden,true,3021056535261,2328.60,0.00,405839.69,Non-Essential
482,06/02/2023,Health,false,3976630087452,0.00,1697.91,407537.60,Important
483,06/02/2023,Shoes,true,3278725099659,2767.34,0.00,404770.26,Non-important
484,07/02/2023,Tools,false,3494832918450,0.00,2491.01,407261.27,Non-important
485,07/02/2023,Home,true,3522598682259,2751.51,0.00,404509.76,Essential
486,07/02/2023,Automotive,false,3213617270074,0.00,1645.60,406155.36,Non-Essential
487,07/02/2023,Electronics,true,3956501876469,3287.78,0.00,402867.58,Essential
488,07/02/2023,Beauty,false,3700400666253,0.00,800.69,403668.27,Non-Essential
489,07/02/2023,Jewelry,false,3318252119102,0.00,1506.56,405174.83,Non-Essential
490,07/02/2023,Health,false,3139958723525,0.00,1292.54,406467.37,Important
491,07/02/2023,Movies,false,3197374159612,0.00,2524.18,408991.55,Important
492,07/02/2023,Movies,true,3864937735670,1198.93,0.00,407792.62,Essential
493,07/02/2023,Grocery,true,3722430142474,4266.00,0.00,403526.62,Non-important
494,07/02/2023,Home,true,3947919211470,11.99,0.00,403514.63,Important
495,07/02/2023,Health,false,3058778817526,0.00,1272.32,404786.95,Non-important
496,08/02/2023,Industrial,true,3712735983480,4124.32,0.00,400662.63,Important
497,08/02/2023,Industrial,false,3377702594762,0.00,2099.54,402762.17,Non-Essential
498,08/02/2023,Automotive,true,3915166480256,2329.24,0.00,400432.93,Important
499,08/02/2023,Home,false,3715646944156,0.00,2595.63,403028.56,Non-important
500,08/02/2023,Music,false,3101229347978,0.00,690.89,403719.45,Non-important
501,08/02/2023,Grocery,false,3818805181839,0.00,210.57,403930.02,Non-important
502,08/02/2023,Outdoors,true,3461557877278,189.11,0.00,403740.91,Non-Essential
503,08/02/2023,Games,false,3965783217786,0.00,235.03,403975.94,Essential
504,08/02/2023,Grocery,false,3720503236624,0.00,2229.96,406205.90,Important
505,08/02/2023,Sports,true,3010815975424,4827.09,0.00,401378.81,Essential
506,09/02/2023,Books,true,3317266071671,4587.87,0.00,396790.94,Non-Essential
507,09/02/2023,Home,false,3380773431656,0.00,890.93,397681.87,Non-Essential
508,09/02/2023,Sports,false,3977615116914,0.00,1756.55,399438.42,Essential
509,09/02/2023,Beauty,true,3493341060832,1252.10,0.00,398186.32,Essential
510,09/02/2023,Books,true,3131071972139,4825.50,0.00,393360.82,Non-Essential
511,09/02/2023,Beauty,false,3848828010915,0.00,329.86,393690.68,Non-important
512,09/02/2023,Movies,false,3462832170750,0.00,310.13,394000.81,Important
513,09/02/2023,Tools,false,3856238929967,0.00,99.13,394099.94,Non-important
514,09/02/2023,Games,true,3788204906574,646.65,0.00,393453.29,Non-Essential
515,09/02/2023,Shoes,true,3200398805519,2000.25,0.00,391453.04,Important
516,09/02/2023,Music,false,3074462422048,0.00,2550.51,394003.55,Essential
517,09/02/2023,Clothing,true,3379302441153,3085.75,0.00,390917.80,Non-Essential
518,09/02/2023,Sports,false,3113245678141,0.00,623.45,391541.25,Non-important
519,10/02/2023,Electronics,true,3310478580253,3503.20,0.00,388038.05,Essential
520,10/02/2023,Kids,false,3682399518045,0.00,1763.56,389801.61,Essential
521,10/02/2023,Books,true,3859339593737,4965.73,0.00,384835.88,Essential
522,10/02/2023,Games,true,3396133977479,1995.80,0.00,382840.08,Essential
523,10/02/2023,Tools,true,3999384978986,1425.07,0.00,381415.01,Important
524,10/02/2023,Jewelry,true,3100423578132,4437.77,0.00,376977.24,Non-Essential
525,10/02/2023,Kids,true,3194231840338,904.06,0.00,376073.18,Essential
526,10/02/2023,Toys,true,3484449288072,4841.67,0.00,371231.51,Important
527,11/02/2023,Clothing,true,3176820721820,3168.01,0.00,368063.50,Important
528,11/02/2023,Home,false,3592257492359,0.00,2503.12,370566.62,Non-Essential
529,11/02/2023,Kids,true,3803248237130,3310.17,0.00,367256.45,Non-important
530,11/02/2023,Baby,false,3467729473191,0.00,696.23,367952.68,Important
531,11/02/2023,Kids,false,3884100095013,0.00,2838.96,370791.64,Important
532,11/02/2023,Health,false,3980718078825,0.00,1756.95,372548.59,Essential
533,11/02/2023,Shoes,false,3543108545906,0.00,2034.58,374583.17,Non-important
534,11/02/2023,Industrial,false,3243356559340,0.00,1795.49,376378.66,Important
535,12/02/2023,Jewelry,false,3682430832943,0.00,1074.74,377453.40,Important
536,12/02/2023,Outdoors,true,3572830348325,4528.50,0.00,372924.90,Essential
537,12/02/2023,Home,true,3048785656415,3107.42,0.00,369817.48,Important
538,12/02/2023,Music,false,3142502187213,0.00,37.35,369854.83,Non-important
539,12/02/2023,Toys,false,3532329202726,0.00,1633.04,371487.87,Important
540,12/02/2023,Garden,true,3006428162320,197.81,0.00,371290.06,Non-important
541,12/02/2023,Beauty,true,3065297237083,3666.02,0.00,367624.04,Important
542,12/02/2023,Clothing,false,3473345053178,0.00,2633.68,370257.72,Essential
543,12/02/2023,Toys,true,3465830359059,744.48,0.00,369513.24,Important
544,12/02/2023,Toys,true,3486536099814,3972.62,0.00,365540.62,Essential
545,12/02/2023,Movies,false,3900780542615,0.00,2412.37,367952.99,Essential
546,13/02/2023,Computers,true,3450369967795,1416.55,0.00,366536.44,Important
547,13/02/2023,Computers,false,3069473069809,0.00,2881.56,369418.00,Non-Essential
548,13/02/2023,Grocery,false,3758364195854,0.00,493.24,369911.24,Non-important
549,13/02/2023,Music,true,3558793933058,1689.92,0.00,368221.32,Essential
550,13/02/2023,Outdoors,true,3008042692821,3689.90,0.00,364531.42,Important
551,13/02/2023,Games,true,3818350951817,4005.45,0.00,360525.97,Non-important
552,13/02/2023,Shoes,true,3379895457443,2196.09,0.00,358329.88,Non-Essential
553,13/02/2023,Movies,true,3493612640333,3682.13,0.00,354647.75,Essential
554,13/02/2023,Baby,false,3218605344034,0.00,2912.42,357560.17,Non-important
555,14/02/2023,Baby,false,3579754299121,0.00,2761.53,360321.70,Non-important
556,14/02/2023,Music,false,3488089789643,0.00,2201.99,362523.69,Essential
557,14/02/2023,Games,true,3053315869834,1323.46,0.00,361200.23,Non-important
558,14/02/2023,Jewelry,true,3157253920612,3395.01,0.00,357805.22,Non-Essential
559,14/02/2023,Garden,true,3565566966805,4540.66,0.00,353264.56,Essential
560,14/02/2023,Games,false,3438730135310,0.00,2095.50,355360.06,Important
561,14/02/2023,Music,true,3557911616975,3389.70,0.00,351970.36,Essential
562,14/02/2023,Shoes,true,3826098129227,3466.73,0.00,348503.63,Non-important
563,14/02/2023,Tools,false,3685109822644,0.00,19.95,348523.58,Important
564,15/02/2023,Health,true,3479835311827,4640.39,0.00,343883.19,Important
565,15/02/2023,Jewelry,false,3341369088426,0.00,2420.14,346303.33,Non-Essential
566,15/02/2023,Music,false,3758596414302,0.00,2176.13,348479.46,Important
567,15/02/2023,Kids,false,3014736216199,0.00,2741.58,351221.04,Essential
568,15/02/2023,Industrial,true,3513675890224,3300.45,0.00,347920.59,Important
569,15/02/2023,Clothing,false,3322865853650,0.00,426.77,348347.36,Important
570,15/02/2023,Garden,false,3973973998826,0.00,121.36,348468.72,Essential
571,15/02/2023,Garden,true,3825119688959,884.03,0.00,347584.69,Non-important
572,15/02/2023,Games,false,3145834824145,0.00,2317.33,349902.02,Essential
573,15/02/2023,Kids,true,3579345082588,348.74,0.00,349553.28,Essential
574,15/02/2023,Health,true,3977705040949,2830.12,0.00,346723.16,Essential
575,15/02/2023,Shoes,false,3119575107196,0.00,2461.91,349185.07,Non-important
576,15/02/2023,Music,false,3897474983236,0.00,2960.82,352145.89,Non-Essential
577,15/02/2023,Music,false,3364941035172,0.00,1423.62,353569.51,Non-Essential
578,15/02/2023,Games,true,3365579051847,4658.80,0.00,348910.71,Non-Essential
579,15/02/2023,Health,true,3647295755987,568.76,0.00,348341.95,Non-important
580,16/02/2023,Beauty,false,3704762027871,0.00,2401.06,350743.01,Non-Essential
581,16/02/2023,Automotive,false,3424982128555,0.00,4.11,350747.12,Non-Essential
582,16/02/2023,Toys,true,3046745253345,1342.88,0.00,349404.24,Non-important
583,16/02/2023,Music,true,3759182432947,2481.26,0.00,346922.98,Important
584,16/02/2023,Tools,false,3540744664408,0.00,1509.65,348432.63,Important
585,16/02/2023,Health,false,3777260092996,0.00,1290.96,349723.59,Important
586,16/02/2023,Clothing,false,3366642005768,0.00,593.10,350316.69,Non-Essential
587,16/02/2023,Garden,false,3894890743769,0.00,1349.73,351666.42,Essential
588,16/02/2023,Baby,false,3188051670730,0.00,865.20,352531.62,Important
589,16/02/2023,Home,true,3021713080438,494.46,0.00,352037.16,Important
590,16/02/2023,Outdoors,false,3077950083782,0.00,329.34,352366.50,Non-important
591,16/02/2023,Books,false,3582897778163,0.00,2346.12,354712.62,Non-important
592,16/02/2023,Electronics,true,3732486751847,1830.12,0.00,352882.50,Non-important
593,16/02/2023,Movies,false,3633507507947,0.00,651.00,353533.50,Non-Essential
594,16/02/2023,Music,true,3743518991153,2204.90,0.00,351328.60,Non-important
595,16/02/2023,Movies,false,3019774468412,0.00,2999.78,354328.38,Non-Essential
596,17/02/2023,Health,false,3275772918655,0.00,2169.02,356497.40,Non-Essential
597,17/02/2023,Shoes,true,3741813921048,3538.14,0.00,352959.26,Non-important
598,17/02/2023,Sports,true,3513974100319,2358.27,0.00,350600.99,Important
599,17/02/2023,Clothing,false,3915559146068,0.00,683.66,351284.65,Non-important
600,17/02/2023,Beauty,false,3325565626326,0.00,643.99,351928.64,Essential
601,17/02/2023,Jewelry,false,3624347370576,0.00,1769.44,353698.08,Important
602,17/02/2023,Health,true,3657331286152,2655.12,0.00,351042.96,Essential
603,17/02/2023,Clothing,false,3839938615897,0.00,483.85,351526.81,Essential
604,17/02/2023,Music,true,3986840786536,2972.45,0.00,348554.36,Non-Essential
605,18/02/2023,Beauty,true,3074178686189,3564.53,0.00,344989.83,Non-Essential
606,18/02/2023,Computers,true,3924879869837,761.92,0.00,344227.91,Non-Essential
607,18/02/2023,Industrial,true,3688103601374,1040.32,0.00,343187.59,Important
608,18/02/2023,Health,false,3752041604732,0.00,995.72,344183.31,Non-important
609,18/02/2023,Baby,false,3080156919591,0.00,1792.63,345975.94,Essential
610,18/02/2023,Books,false,3012675712876,0.00,2040.60,348016.54,Non-Essential
611,18/02/2023,Outdoors,true,3092928904225,3278.01,0.00,344738.53,Non-Essential
612,18/02/2023,Baby,false,3538207200988,0.00,324.64,345063.17,Non-important
613,18/02/2023,Clothing,false,3147490464493,0.00,2251.94,347315.11,Important
614,19/02/2023,Home,false,3347611863669,0.00,524.86,347839.97,Non-important
615,19/02/2023,Books,true,3308862502811,4684.94,0.00,343155.03,Essential
616,19/02/2023,Sports,true,3745643074149,3637.50,0.00,339517.53,Non-important
617,19/02/2023,Industrial,true,3814423024073,2256.69,0.00,337260.84,Non-Essential
618,19/02/2023,Books,false,3386303492329,0.00,1809.88,339070.72,Important
619,19/02/2023,Computers,false,3829425558133,0.00,2773.27,341843.99,Important
620,19/02/2023,Grocery,true,3175725865441,1355.47,0.00,340488.52,Important
621,19/02/2023,Shoes,false,3529941590406,0.00,2095.90,342584.42,Essential
622,19/02/2023,Jewelry,true,3944081060802,1861.78,0.00,340722.64,Essential
623,19/02/2023,Baby,true,3356178103162,1572.86,0.00,339149.78,Non-Essential
624,19/02/2023,Baby,false,3682655208261,0.00,2025.94,341175.72,Important
625,19/02/2023,Automotive,false,3235576759519,0.00,1025.36,342201.08,Non-Essential
626,19/02/2023,Baby,false,3513594085585,0.00,1782.45,343983.53,Essential
627,19/02/2023,Clothing,false,3610852419522,0.00,392.71,344376.24,Non-important
628,19/02/2023,Kids,true,3105645609000,1181.93,0.00,343194.31,Essential
629,19/02/2023,Industrial,true,3055470452157,3280.22,0.00,339914.09,Important
630,19/02/2023,Automotive,false,3562302941206,0.00,2836.94,342751.03,Non-Essential
631,20/02/2023,Health,false,3547136282471,0.00,1114.95,343865.98,Non-Essential
632,20/02/2023,Industrial,false,3075855072547,0.00,2100.35,345966.33,Non-Essential
633,20/02/2023,Toys,false,3253793721669,0.00,1742.65,347708.98,Non-Essential
634,20/02/2023,Beauty,false,3466311994066,0.00,2133.30,349842.28,Important
635,20/02/2023,Clothing,true,3499642412100,816.39,0.00,349025.89,Essential
636,20/02/2023,Books,false,3017061260173,0.00,764.04,349789.93,Important
637,20/02/2023,Toys,false,3090696317119,0.00,2769.75,352559.68,Important
638,20/02/2023,Computers,false,3243907080020,0.00,737.58,353297.26,Essential
639,20/02/2023,Grocery,false,3006834202694,0.00,936.92,354234.18,Non-Essential
640,21/02/2023,Sports,true,3614890057618,1405.98,0.00,352828.20,Non-important
641,21/02/2023,Movies,false,3254900529422,0.00,2722.69,355550.89,Non-Essential
642,21/02/2023,Outdoors,false,3278536774072,0.00,664.80,356215.69,Important
643,21/02/2023,Clothing,true,3878027482166,4502.19,0.00,351713.50,Important
644,21/02/2023,Clothing,true,3311720386314,3425.57,0.00,348287.93,Important
645,21/02/2023,Books,false,3684839708486,0.00,1847.93,350135.86,Important
646,21/02/2023,Games,false,3312859065058,0.00,152.74,350288.60,Non-important
647,21/02/2023,Sports,false,3075396898876,0.00,554.56,350843.16,Essential
648,21/02/2023,Games,true,3820797190553,784.24,0.00,350058.92,Essential
649,21/02/2023,Electronics,false,3137095346586,0.00,2425.01,352483.93,Non-Essential
650,21/02/2023,Computers,true,3882600899894,555.71,0.00,351928.22,Non-important
651,21/02/2023,Industrial,true,3737098284177,1794.58,0.00,350133.64,Important
652,21/02/2023,Music,false,3554358842731,0.00,1130.12,351263.76,Important
653,21/02/2023,Music,false,3478734918598,0.00,909.15,352172.91,Non-Essential
654,22/02/2023,Electronics,true,3514354487922,2330.82,0.00,349842.09,Non-Essential
655,22/02/2023,Toys,false,3485954092266,0.00,2824.80,352666.89,Non-important
656,22/02/2023,Games,true,3728574150227,3722.71,0.00,348944.18,Essential
657,22/02/2023,Games,true,3066317109124,3926.55,0.00,345017.63,Non-important
658,22/02/2023,Jewelry,false,3651420266523,0.00,2941.79,347959.42,Essential
659,22/02/2023,Books,true,3280741681047,4523.03,0.00,343436.39,Non-Essential
660,22/02/2023,Computers,true,3541208624590,4219.86,0.00,339216.53,Important
661,22/02/2023,Books,false,3364765378857,0.00,649.74,339866.27,Important
662,22/02/2023,Sports,true,3440855131528,4012.41,0.00,335853.86,Non-important
663,22/02/2023,Tools,true,3673505439082,1943.56,0.00,333910.30,Essential
664,22/02/2023,Books,false,3967344275886,0.00,1973.54,335883.84,Essential
665,22/02/2023,Toys,true,3914675087440,2117.71,0.00,333766.13,Non-Essential
666,22/02/2023,Home,true,3975289837292,1364.04,0.00,332402.09,Non-important
667,23/02/2023,Outdoors,true,3486661219335,936.51,0.00,331465.58,Non-important
668,23/02/2023,Movies,false,3313765641170,0.00,204.71,331670.29,Non-important
669,23/02/2023,Home,true,3701077158957,3273.79,0.00,328396.50,Essential
670,23/02/2023,Books,false,3246471994574,0.00,1311.25,329707.75,Non-important
671,23/02/2023,Sports,true,3171340641952,2674.43,0.00,327033.32,Essential
672,23/02/2023,Sports,true,3750250773505,4401.12,0.00,322632.20,Important
673,23/02/2023,Health,true,3498844189330,1284.84,0.00,321347.36,Non-Essential
674,23/02/2023,Computers,true,3891638060094,654.01,0.00,320693.35,Non-Essential
675,23/02/2023,Clothing,false,3843554428686,0.00,1040.27,321733.62,Non-important
676,23/02/2023,Grocery,false,3834135797104,0.00,1124.10,322857.72,Essential
677,23/02/2023,Clothing,true,3942096317229,2055.44,0.00,320802.28,Important
678,23/02/2023,Beauty,true,3087412770557,1143.26,0.00,319659.02,Non-Essential
679,23/02/2023,Outdoors,false,3777168896904,0.00,2043.49,321702.51,Non-Essential
680,23/02/2023,Movies,true,3057305045419,3355.34,0.00,318347.17,Essential
681,23/02/2023,Automotive,true,3833268696704,332.47,0.00,318014.70,Important
682,23/02/2023,Kids,true,3465816865024,3409.26,0.00,314605.44,Essential
683,23/02/2023,Jewelry,false,3648139443075,0.00,2901.04,317506.48,Non-important
684,24/02/2023,Movies,true,3856547992924,611.12,0.00,316895.36,Non-Essential
685,24/02/2023,Home,true,3218343058276,4289.94,0.00,312605.42,Important
686,24/02/2023,Garden,true,3903016845152,4334.85,0.00,308270.57,Non-important
687,24/02/2023,Clothing,false,3685590013880,0.00,2084.14,310354.71,Non-important
688,24/02/2023,Baby,false,3152759593751,0.00,1322.55,311677.26,Essential
689,24/02/2023,Health,false,3860490397684,0.00,611.28,312288.54,Non-important
690,24/02/2023,Jewelry,false,3781932700681,0.00,998.30,313286.84,Non-important
691,25/02/2023,Home,false,3791159374177,0.00,2066.25,315353.09,Essential
692,25/02/2023,Toys,true,3070611122181,3115.97,0.00,312237.12,Essential
693,25/02/2023,Jewelry,true,3829032539975,1739.61,0.00,310497.51,Important
694,25/02/2023,Outdoors,true,3807906932512,4168.40,0.00,306329.11,Essential
695,25/02/2023,Jewelry,false,3584518104679,0.00,386.84,306715.95,Non-important
696,25/02/2023,Beauty,false,3176121379927,0.00,2806.60,309522.55,Non-Essential
697,25/02/2023,Tools,false,3762712262991,0.00,1244.85,310767.40,Important
698,25/02/2023,Health,true,3699209665633,3584.58,0.00,307182.82,Important
699,25/02/2023,Kids,false,3710818284804,0.00,811.12,307993.94,Essential
700,25/02/2023,Automotive,true,3120397905506,1534.90,0.00,306459.04,Essential
701,25/02/2023,Home,false,3236881843627,0.00,2800.30,309259.34,Non-Essential
702,25/02/2023,Industrial,true,3766509380682,3294.38,0.00,305964.96,Non-Essential
