row,Txn Date,Description,Transfer To/From,Ref No./Cheque No.,Debit,Credit,Balance,Class
349,25/01/2023,Garden,true,1872912072826,3855.42,0.00,378112.39,Essential
350,25/01/2023,Outdoors,false,1586152078931,0.00,205.07,378317.46,Important
351,25/01/2023,Automotive,true,1165685259547,4100.95,0.00,374216.51,Essential
352,25/01/2023,Outdoors,false,1452478821138,0.00,2699.02,376915.53,Non-Essential
353,25/01/2023,Beauty,true,1442494507807,1955.21,0.00,374960.32,Important
354,25/01/2023,Outdoors,false,1187252267109,0.00,455.80,375416.12,Essential
355,26/01/2023,Clothing,false,1839886109520,0.00,645.59,376061.71,Non-important
356,26/01/2023,Baby,false,1310534954379,0.00,3985.59,380047.30,Non-Essential
357,26/01/2023,Grocery,true,1188345870396,3474.10,0.00,376573.20,Non-Essential
358,26/01/2023,Automotive,false,1229728543378,0.00,2111.78,378684.98,Important
359,26/01/2023,Jewelry,true,1923903996531,1184.11,0.00,377500.87,Important
360,26/01/2023,Health,true,1769276565463,563.28,0.00,376937.59,Non-Essential
361,26/01/2023,Industrial,false,1962023241217,0.00,2889.53,379827.12,Essential
362,26/01/2023,Shoes,false,1771097175371,0.00,4810.45,384637.57,Non-Essential
363,26/01/2023,Garden,false,1217650517798,0.00,4255.31,388892.88,Important
364,26/01/2023,Tools,false,1427375404369,0.00,161.08,389053.96,Essential
365,26/01/2023,Electronics,true,1432059105901,4533.96,0.00,384520.00,Essential
366,27/01/2023,Health,true,1255603717286,2224.66,0.00,382295.34,Non-Essential
367,27/01/2023,Tools,true,1271052123347,1392.90,0.00,380902.44,Important
368,27/01/2023,Home,false,1981541776799,0.00,3384.43,384286.87,Important
369,27/01/2023,Baby,true,1949061726074,1453.97,0.00,382832.90,Non-important
370,27/01/2023,Games,false,1827015547582,0.00,2058.20,384891.10,Non-important
371,27/01/2023,Electronics,false,1989411297619,0.00,4642.40,389533.50,Non-important
372,27/01/2023,Clothing,true,1351258824953,3503.99,0.00,386029.51,Essential
373,27/01/2023,Home,false,1877040442554,0.00,4640.36,390669.87,Essential
374,27/01/2023,Books,false,1954646043152,0.00,1570.97,392240.84,Important
375,27/01/2023,Computers,false,1480338087486,0.00,3351.74,395592.58,Non-Essential
376,27/01/2023,Automotive,false,1129539749738,0.00,1932.09,397524.67,Non-important
377,28/01/2023,Tools,true,1078669577055,4141.06,0.00,393383.61,Non-important
378,28/01/2023,Health,false,1894058559797,0.00,4536.03,397919.64,Non-Essential
379,28/01/2023,Shoes,false,1900850975836,0.00,3537.43,401457.07,Non-important
380,28/01/2023,Books,true,1988287166590,1880.06,0.00,399577.01,Essential
381,28/01/2023,Automotive,false,1816669103276,0.00,3499.51,403076.52,Important
382,28/01/2023,Music,false,1770031707557,0.00,4990.88,408067.40,Essential
383,29/01/2023,Jewelry,false,1563959860428,0.00,679.33,408746.73,Non-Essential
384,29/01/2023,Kids,false,1211422192990,0.00,4235.27,412982.00,Essential
385,29/01/2023,Garden,false,1867030893723,0.00,1325.11,414307.11,Non-important
386,29/01/2023,Industrial,true,1219836777121,1834.04,0.00,412473.07,Essential
387,29/01/2023,Automotive,false,1728140271995,0.00,3102.42,415575.49,Non-important
388,29/01/2023,Outdoors,false,1686544436732,0.00,1083.04,416658.53,Non-Essential
389,29/01/2023,Tools,true,1841355377209,3297.56,0.00,413360.97,Important
390,29/01/2023,Automotive,false,1241147158418,0.00,3329.02,416689.99,Non-Essential
391,29/01/2023,Home,false,1501831553465,0.00,4510.59,421200.58,Non-important
392,29/01/2023,Beauty,false,1564300640105,0.00,3100.48,424301.06,Non-important
393,29/01/2023,Games,false,1096952933210,0.00,3316.42,427617.48,Non-important
394,29/01/2023,Automotive,true,1744626995641,3979.74,0.00,423637.74,Non-important
395,29/01/2023,Books,true,1977021767865,2879.62,0.00,420758.12,Essential
396,29/01/2023,Health,false,1615653697298,0.00,1405.19,422163.31,Non-important
397,30/01/2023,Industrial,true,1069943371024,4606.36,0.00,417556.95,Non-important
398,30/01/2023,Outdoors,false,1642292935616,0.00,2635.57,420192.52,Important
399,30/01/2023,Toys,true,1636449361681,2829.61,0.00,417362.91,Essential
400,30/01/2023,Grocery,true,1260964987266,4152.18,0.00,413210.73,Non-Essential
401,30/01/2023,Tools,false,1983544253683,0.00,1370.53,414581.26,Non-important
402,30/01/2023,Music,true,1967472166313,1740.29,0.00,412840.97,Important
403,30/01/2023,Tools,false,1461549829657,0.00,4781.50,417622.47,Important
404,30/01/2023,Home,false,1616855041071,0.00,4606.39,422228.86,Non-important
405,31/01/2023,Toys,false,1916221332918,0.00,4797.18,427026.04,Important
406,31/01/2023,Computers,true,1998576948360,4180.94,0.00,422845.10,Essential
407,31/01/2023,Grocery,true,1149490654028,1694.85,0.00,421150.25,Important
408,31/01/2023,Books,false,1727589790606,0.00,4562.39,425712.64,Essential
409,31/01/2023,Sports,false,1990808897998,0.00,3732.25,429444.89,Important
410,31/01/2023,Beauty,true,1757104058298,416.59,0.00,429028.30,Essential
411,31/01/2023,Sports,true,1343297815084,2503.83,0.00,426524.47,Essential
412,01/02/2023,Toys,true,1125470562249,171.95,0.00,426352.52,Important
413,01/02/2023,Music,false,1114258188775,0.00,2504.88,428857.40,Important
414,01/02/2023,Home,true,1692533389588,597.57,0.00,428259.83,Essential
415,01/02/2023,Tools,false,1769813681811,0.00,3053.65,431313.48,Important
416,01/02/2023,Automotive,true,1259108685658,2197.06,0.00,429116.42,Important
417,01/02/2023,Grocery,false,1615625104849,0.00,628.68,429745.10,Essential
418,01/02/2023,Tools,false,1472346640126,0.00,1476.77,431221.87,Essential
419,01/02/2023,Computers,true,1446720804102,3200.75,0.00,428021.12,Important
420,01/02/2023,Shoes,false,1471735708193,0.00,4390.62,432411.74,Important
421,01/02/2023,Health,true,1443763483398,2326.25,0.00,430085.49,Essential
422,02/02/2023,Kids,false,1574949919695,0.00,4383.56,434469.05,Non-Essential
423,02/02/2023,Beauty,true,1836443256409,3893.63,0.00,430575.42,Important
424,02/02/2023,Books,true,1410930446287,344.17,0.00,430231.25,Non-Essential
425,02/02/2023,Garden,true,1190472918861,1356.86,0.00,428874.39,Important
426,02/02/2023,Movies,true,1037913186181,4136.55,0.00,424737.84,Non-important
427,02/02/2023,Automotive,true,1797234733652,3639.39,0.00,421098.45,Non-Essential
428,02/02/2023,Clothing,false,1537883418150,0.00,1180.88,422279.33,Important
429,02/02/2023,Health,true,1631307725572,4441.75,0.00,417837.58,Important
430,02/02/2023,Toys,false,1428594397059,0.00,3737.70,421575.28,Non-important
431,02/02/2023,Tools,true,1113591916056,3075.62,0.00,418499.66,Essential
432,02/02/2023,Games,true,1466227065270,1418.65,0.00,417081.01,Important
433,02/02/2023,Sports,true,1116411950511,2244.48,0.00,414836.53,Non-important
434,02/02/2023,Computers,false,1283154480492,0.00,2022.82,416859.35,Non-important
435,02/02/2023,Jewelry,false,1979836872890,0.00,3211.46,420070.81,Non-Essential
436,03/02/2023,Movies,false,1656228510033,0.00,4452.73,424523.54,Essential
437,03/02/2023,Beauty,true,1346075177046,2793.44,0.00,421730.10,Non-Essential
438,03/02/2023,Movies,false,1886902703247,0.00,1499.16,423229.26,Essential
439,03/02/2023,Movies,false,1713270210629,0.00,510.13,423739.39,Essential
440,03/02/2023,Health,false,1299304809835,0.00,4827.27,428566.66,Non-Essential
441,03/02/2023,Electronics,false,1491594877679,0.00,4369.01,432935.67,Important
442,03/02/2023,Home,true,1951360186931,2664.29,0.00,430271.38,Non-important
443,03/02/2023,Toys,false,1757944726395,0.00,2013.50,432284.88,Non-important
444,03/02/2023,Outdoors,false,1145845184647,0.00,740.56,433025.44,Non-important
445,03/02/2023,Grocery,false,1581861894617,0.00,4971.89,437997.33,Non-Essential
446,03/02/2023,Clothing,false,1444459021990,0.00,3384.64,441381.97,Non-important
447,04/02/2023,Music,false,1316902193992,0.00,2464.96,443846.93,Essential
448,04/02/2023,Clothing,true,1741662371194,2082.81,0.00,441764.12,Non-important
449,04/02/2023,Kids,false,1080884251842,0.00,1221.30,442985.42,Important
450,04/02/2023,Clothing,true,1563314936632,2652.72,0.00,440332.70,Important
451,04/02/2023,Garden,true,1264936598539,3022.52,0.00,437310.18,Non-Essential
452,04/02/2023,Shoes,false,1817014434252,0.00,4202.27,441512.45,Essential
453,04/02/2023,Beauty,false,1565423823208,0.00,1366.92,442879.37,Important
454,04/02/2023,Toys,true,1375609781022,3598.71,0.00,439280.66,Important
455,04/02/2023,Outdoors,true,1124479636493,2645.68,0.00,436634.98,Important
456,04/02/2023,Clothing,false,1197424074748,0.00,3284.15,439919.13,Non-Essential
457,04/02/2023,Tools,true,1309939255616,4819.31,0.00,435099.82,Essential
458,04/02/2023,Home,false,1409908667482,0.00,2358.44,437458.26,Non-Essential
459,04/02/2023,Computers,false,1977307039596,0.00,2377.07,439835.33,Non-Essential
460,05/02/2023,Outdoors,false,1660335583528,0.00,2260.43,442095.76,Important
461,05/02/2023,Outdoors,true,1989883793477,1954.96,0.00,440140.80,Non-Essential
462,05/02/2023,Outdoors,false,1637302733800,0.00,4017.55,444158.35,Essential
463,05/02/2023,Garden,true,1489660122722,4227.86,0.00,439930.49,Non-important
464,05/02/2023,Health,true,1966660291023,1257.04,0.00,438673.45,Important
465,05/02/2023,Jewelry,false,1026259250913,0.00,1926.78,440600.23,Important
466,05/02/2023,Automotive,false,1705908708674,0.00,10.31,440610.54,Non-Essential
467,05/02/2023,Beauty,false,1637079992727,0.00,3126.99,443737.53,Important
468,05/02/2023,Baby,false,1412817526119,0.00,2466.46,446203.99,Non-Essential
469,05/02/2023,Music,true,1698569787481,1436.14,0.00,444767.85,Non-Essential
470,05/02/2023,Music,true,1652665180421,102.70,0.00,444665.15,Non-Essential
471,05/02/2023,Industrial,true,1095770083448,2078.64,0.00,442586.51,Important
472,06/02/2023,Outdoors,false,1827231630879,0.00,1689.69,444276.20,Important
473,06/02/2023,Tools,false,1161205175327,0.00,2447.55,446723.75,Non-Essential
474,06/02/2023,Baby,false,1093363348059,0.00,4440.16,451163.91,Non-important
475,06/02/2023,Tools,false,1671405390288,0.00,3022.18,454186.09,Non-Essential
476,06/02/2023,Books,true,1145764332307,4157.03,0.00,450029.06,Non-Essential
477,06/02/2023,Industrial,false,1708622676524,0.00,3609.82,453638.88,Essential
478,06/02/2023,Games,false,1547096234799,0.00,1159.53,454798.41,Non-Essential
479,06/02/2023,Music,true,1100266567234,1630.36,0.00,453168.05,Essential
480,06/02/2023,Outdoors,true,1777206848005,3250.49,0.00,449917.56,Non-important
481,06/02/2023,Garden,true,1793030808359,4042.19,0.00,445875.37,Essential
482,06/02/2023,Music,false,1030640613593,0.00,3237.51,449112.88,Non-Essential
483,06/02/2023,Shoes,false,1866840438721,0.00,3305.80,452418.68,Non-important
484,06/02/2023,Kids,true,1665514036357,3785.22,0.00,448633.46,Non-important
485,06/02/2023,Garden,true,1011942247530,4338.00,0.00,444295.46,Non-Essential
486,06/02/2023,Toys,false,1293412932950,0.00,9.94,444305.40,Non-important
487,07/02/2023,Baby,true,1854280819917,4045.36,0.00,440260.04,Important
488,07/02/2023,Games,false,1890512866509,0.00,3365.42,443625.46,Essential
489,07/02/2023,Garden,false,1843833390453,0.00,990.23,444615.69,Essential
490,07/02/2023,Music,false,1530666259951,0.00,3338.37,447954.06,Non-Essential
491,07/02/2023,Industrial,false,1518233015398,0.00,123.73,448077.79,Non-important
492,07/02/2023,Electronics,false,1618612244135,0.00,388.89,448466.68,Important
493,07/02/2023,Books,true,1420822818946,2868.49,0.00,445598.19,Essential
494,07/02/2023,Garden,true,1065149886439,645.93,0.00,444952.26,Essential
495,07/02/2023,Books,false,1013453900353,0.00,2806.99,447759.25,Non-Essential
496,07/02/2023,Grocery,true,1675674260058,861.88,0.00,446897.37,Non-Essential
497,07/02/2023,Garden,true,1726874892412,3329.00,0.00,443568.37,Essential
498,07/02/2023,Grocery,true,1308698917736,3227.14,0.00,440341.23,Important
499,07/02/2023,Electronics,true,1349420482396,117.57,0.00,440223.66,Non-Essential
500,07/02/2023,Automotive,false,1769439620867,0.00,3154.34,443378.00,Essential
501,07/02/2023,Health,false,1346197961752,0.00,3368.14,446746.14,Non-important
502,07/02/2023,Baby,true,1856209701457,2592.79,0.00,444153.35,Non-Essential
503,07/02/2023,Kids,false,1788686409284,0.00,70.63,444223.98,Non-important
504,08/02/2023,Electronics,true,1744988543021,2674.37,0.00,441549.61,Non-important
505,08/02/2023,Movies,false,1776407072832,0.00,3327.47,444877.08,Essential
506,08/02/2023,Beauty,true,1217404813815,4464.13,0.00,440412.95,Non-important
507,08/02/2023,Movies,true,1255397969068,4822.76,0.00,435590.19,Essential
508,08/02/2023,Baby,true,1445257966928,3579.28,0.00,432010.91,Important
509,08/02/2023,Clothing,true,1390138372921,727.92,0.00,431282.99,Non-important
510,08/02/2023,Health,true,1571513280814,2439.00,0.00,428843.99,Non-Essential
511,09/02/2023,Automotive,false,1063392797850,0.00,4332.76,433176.75,Important
512,09/02/2023,Toys,true,1219318189172,3199.97,0.00,429976.78,Important
513,09/02/2023,Automotive,false,1274492537425,0.00,1572.50,431549.28,Non-Essential
514,09/02/2023,Beauty,false,1616280765460,0.00,4851.35,436400.63,Important
515,09/02/2023,Kids,true,1080097548211,2730.88,0.00,433669.75,Essential
516,10/02/2023,Grocery,true,1106397365424,1458.99,0.00,432210.76,Essential
517,10/02/2023,Movies,true,1487465552573,4409.39,0.00,427801.37,Non-important
518,10/02/2023,Computers,false,1295077720368,0.00,3803.76,431605.13,Non-Essential
519,10/02/2023,Baby,false,1540105458175,0.00,2392.78,433997.91,Non-important
520,10/02/2023,Industrial,true,1443949999452,1262.50,0.00,432735.41,Essential
521,10/02/2023,Industrial,true,1028262808019,2075.39,0.00,430660.02,Non-Essential
522,10/02/2023,Music,true,1282724531800,41.98,0.00,430618.04,Important
523,10/02/2023,Jewelry,true,1718711543341,4997.75,0.00,425620.29,Non-Essential
524,10/02/2023,Sports,true,1655911059822,1418.59,0.00,424201.70,Non-important
525,10/02/2023,Computers,true,1062513507779,3765.52,0.00,420436.18,Essential
526,10/02/2023,Electronics,true,1101621895736,2737.17,0.00,417699.01,Important
527,10/02/2023,Automotive,false,1705455694033,0.00,1869.03,419568.04,Non-important
528,10/02/2023,Music,true,1504972087286,2498.37,0.00,417069.67,Non-important
529,10/02/2023,Baby,false,1706858682472,0.00,4445.98,421515.65,Non-important
530,10/02/2023,Sports,false,1005867453522,0.00,4998.67,426514.32,Non-important
531,10/02/2023,Electronics,true,1541922178385,61.80,0.00,426452.52,Essential
532,11/02/2023,Baby,true,1620543804024,894.41,0.00,425558.11,Important
533,11/02/2023,Shoes,false,1219046720496,0.00,2095.80,427653.91,Non-Essential
534,11/02/2023,Tools,false,1644676126871,0.00,1864.32,429518.23,Non-important
535,11/02/2023,Computers,false,1644745580857,0.00,2544.78,432063.01,Non-important
536,11/02/2023,Home,false,1138531017035,0.00,169.30,432232.31,Non-Essential
537,11/02/2023,Electronics,false,1794626090832,0.00,2764.22,434996.53,Important
538,11/02/2023,Music,false,1573745007870,0.00,4513.43,439509.96,Essential
539,11/02/2023,Clothing,true,1182976418599,685.84,0.00,438824.12,Important
540,11/02/2023,Kids,false,1253532798111,0.00,99.52,438923.64,Non-important
541,12/02/2023,Clothing,true,1748254749942,4036.85,0.00,434886.79,Important
542,12/02/2023,Shoes,true,1005814977405,4309.23,0.00,430577.56,Non-Essential
543,12/02/2023,Clothing,true,1489193553074,2240.37,0.00,428337.19,Non-important
544,12/02/2023,Grocery,true,1989889692453,4078.68,0.00,424258.51,Non-important
545,12/02/2023,Industrial,true,1895065401490,2119.82,0.00,422138.69,Non-important
546,12/02/2023,Sports,true,1176901433873,591.21,0.00,421547.48,Non-Essential
547,12/02/2023,Home,false,1933312860727,0.00,2647.91,424195.39,Non-Essential
548,12/02/2023,Kids,false,1666632280840,0.00,1043.04,425238.43,Non-Essential
549,12/02/2023,Tools,true,1418520556378,3411.54,0.00,421826.89,Essential
550,12/02/2023,Grocery,false,1077138790738,0.00,3603.50,425430.39,Important
551,12/02/2023,Garden,true,1350392235068,4980.00,0.00,420450.39,Non-important
552,12/02/2023,Clothing,false,1182154683149,0.00,4144.59,424594.98,Non-important
553,13/02/2023,Kids,true,1178054301602,3530.10,0.00,421064.88,Non-important
554,13/02/2023,Health,false,1618626079184,0.00,459.51,421524.39,Non-important
555,13/02/2023,Computers,true,1149882909742,78.16,0.00,421446.23,Essential
556,13/02/2023,Music,true,1721720809548,2834.53,0.00,418611.70,Non-important
557,13/02/2023,Games,false,1932229674794,0.00,281.24,418892.94,Important
558,13/02/2023,Movies,false,1913575267505,0.00,1430.54,420323.48,Important
559,13/02/2023,Games,true,1342216455547,3163.95,0.00,417159.53,Non-important
560,13/02/2023,Toys,true,1725286689088,4353.34,0.00,412806.19,Non-important
561,13/02/2023,Tools,true,1652886852387,2017.91,0.00,410788.28,Non-Essential
562,13/02/2023,Garden,false,1621592238862,0.00,4288.89,415077.17,Non-Essential
563,13/02/2023,Outdoors,true,1917536433211,2890.83,0.00,412186.34,Non-important
564,14/02/2023,Toys,false,1628885081946,0.00,2660.95,414847.29,Essential
565,14/02/2023,Books,false,1434578758325,0.00,4470.42,419317.71,Non-Essential
566,14/02/2023,Beauty,true,1944220652643,1704.51,0.00,417613.20,Essential
567,14/02/2023,Movies,true,1480710481554,4553.59,0.00,413059.61,Non-Essential
568,14/02/2023,Clothing,false,1191006829733,0.00,3438.63,416498.24,Non-Essential
569,14/02/2023,Books,true,1106550359833,941.73,0.00,415556.51,Non-Essential
570,14/02/2023,Home,true,1885195386414,4402.56,0.00,411153.95,Non-important
571,14/02/2023,Games,false,1534838516017,0.00,4399.36,415553.31,Important
572,14/02/2023,Electronics,true,1193687242376,2992.57,0.00,412560.74,Essential
573,14/02/2023,Baby,true,1659417319880,2390.25,0.00,410170.49,Non-Essential
574,14/02/2023,Shoes,true,1977262430926,4066.47,0.00,406104.02,Non-important
575,14/02/2023,Health,false,1617230307192,0.00,3490.89,409594.91,Important
576,15/02/2023,Toys,false,1193669770982,0.00,4360.55,413955.46,Essential
577,15/02/2023,Garden,false,1870094142906,0.00,4207.35,418162.81,Non-important
578,15/02/2023,Toys,true,1651154570603,3845.61,0.00,414317.20,Important
579,15/02/2023,Sports,false,1785873648175,0.00,4385.05,418702.25,Important
580,15/02/2023,Games,true,1278376602958,2375.11,0.00,416327.14,Important
581,15/02/2023,Tools,true,1987548427500,3220.42,0.00,413106.72,Non-important
582,15/02/2023,Industrial,true,1502140873948,2600.98,0.00,410505.74,Important
583,15/02/2023,Computers,true,1994317670764,354.71,0.00,410151.03,Non-Essential
584,15/02/2023,Outdoors,true,1395755217648,514.67,0.00,409636.36,Important
585,15/02/2023,Grocery,false,1220399197050,0.00,2306.48,411942.84,Non-Essential
586,15/02/2023,Clothing,false,1008558453438,0.00,3566.72,415509.56,Non-Essential
587,15/02/2023,Clothing,false,1899111740786,0.00,1153.78,416663.34,Non-important
588,15/02/2023,Automotive,false,1983610695379,0.00,3843.13,420506.47,Non-important
589,16/02/2023,Beauty,false,1061805499468,0.00,2192.55,422699.02,Non-Essential
590,16/02/2023,Automotive,false,1593988012453,0.00,2041.24,424740.26,Non-important
591,16/02/2023,Health,true,1115844691494,3131.01,0.00,421609.25,Non-important
592,16/02/2023,Computers,false,1409325267907,0.00,3517.87,425127.12,Important
593,16/02/2023,Grocery,false,1929024911192,0.00,3200.62,428327.74,Non-important
594,16/02/2023,Grocery,true,1443426309421,3274.57,0.00,425053.17,Non-important
595,16/02/2023,Computers,true,1846786414262,454.76,0.00,424598.41,Non-Essential
596,16/02/2023,Jewelry,false,1628341540046,0.00,1862.10,426460.51,Important
597,16/02/2023,Health,false,1215713296893,0.00,1050.37,427510.88,Non-important
598,16/02/2023,Beauty,false,1501086558200,0.00,825.37,428336.25,Essential
599,17/02/2023,Shoes,true,1601895971056,2198.95,0.00,426137.30,Important
600,17/02/2023,Electronics,true,1786542532966,1852.08,0.00,424285.22,Non-important
601,17/02/2023,Health,true,1482077287680,4754.03,0.00,419531.19,Important
602,17/02/2023,Beauty,true,1908892197357,1146.47,0.00,418384.72,Important
603,17/02/2023,Jewelry,true,1551467585873,173.72,0.00,418211.00,Non-Essential
604,17/02/2023,Baby,false,1811940456087,0.00,540.16,418751.16,Essential
605,17/02/2023,Computers,false,1625659848129,0.00,2306.51,421057.67,Essential
606,17/02/2023,Tools,true,1360106808895,770.41,0.00,420287.26,Important
607,18/02/2023,Computers,true,1617620725441,1972.66,0.00,418314.60,Important
608,18/02/2023,Movies,true,1307207787787,4943.94,0.00,413370.66,Essential
609,18/02/2023,Toys,false,1010624348072,0.00,3942.98,417313.64,Non-important
610,18/02/2023,Electronics,true,1199672450258,4741.43,0.00,412572.21,Non-Essential
611,18/02/2023,Sports,false,1178181385777,0.00,3334.48,415906.69,Non-Essential
612,18/02/2023,Baby,true,1172216879086,1823.26,0.00,414083.43,Essential
613,18/02/2023,Tools,false,1906218220702,0.00,3586.49,417669.92,Important
614,18/02/2023,Sports,false,1155118385147,0.00,3315.36,420985.28,Important
615,18/02/2023,Clothing,false,1593862119320,0.00,1774.57,422759.85,Important
616,19/02/2023,Tools,false,1638373599254,0.00,2341.95,425101.80,Essential
617,19/02/2023,Industrial,true,1947371443046,2820.14,0.00,422281.66,Non-Essential
618,19/02/2023,Grocery,true,1982402938287,1135.69,0.00,421145.97,Important
619,19/02/2023,Movies,false,1114938498491,0.00,4125.40,425271.37,Non-important
620,19/02/2023,Jewelry,true,1605714258507,1868.08,0.00,423403.29,Non-important
621,19/02/2023,Jewelry,true,1557722692091,2825.55,0.00,420577.74,Non-important
622,19/02/2023,Garden,false,1427254539066,0.00,3584.80,424162.54,Important
623,19/02/2023,Music,true,1716455029093,552.70,0.00,423609.84,Essential
624,19/02/2023,Baby,false,1232803570985,0.00,382.46,423992.30,Important
625,19/02/2023,Home,true,1028684285626,2144.83,0.00,421847.47,Essential
626,19/02/2023,Jewelry,false,1123077938549,0.00,2904.20,424751.67,Important
627,19/02/2023,Toys,true,1534633661450,1889.98,0.00,422861.69,Non-important
628,20/02/2023,Garden,false,1866984846787,0.00,4583.68,427445.37,Non-Essential
629,20/02/2023,Shoes,false,1892803789387,0.00,1302.95,428748.32,Non-important
630,20/02/2023,Toys,true,1071380628136,1498.80,0.00,427249.52,Non-important
631,20/02/2023,Kids,false,1181530463564,0.00,2896.23,430145.75,Essential
632,20/02/2023,Garden,true,1187732274492,4995.78,0.00,425149.97,Important
633,20/02/2023,Home,false,1268750499015,0.00,1233.38,426383.35,Essential
634,20/02/2023,Baby,true,1425222926460,1540.83,0.00,424842.52,Important
635,20/02/2023,Industrial,false,1856759028611,0.00,2482.05,427324.57,Important
636,20/02/2023,Shoes,true,1504360235091,3768.97,0.00,423555.60,Important
637,20/02/2023,Shoes,false,1935306543027,0.00,3154.79,426710.39,Essential
638,20/02/2023,Garden,false,1633550838012,0.00,950.67,427661.06,Important
639,20/02/2023,Shoes,false,1753059339194,0.00,1859.29,429520.35,Non-important
640,20/02/2023,Sports,true,1682238407818,3272.13,0.00,426248.22,Important
641,21/02/2023,Beauty,false,1648663945275,0.00,4375.43,430623.65,Non-Essential
642,21/02/2023,Beauty,true,1565234729984,4370.12,0.00,426253.53,Non-important
643,21/02/2023,Outdoors,false,1851045966064,0.00,4565.81,430819.34,Essential
644,21/02/2023,Electronics,true,1881677661830,3555.88,0.00,427263.46,Non-Essential
645,21/02/2023,Electronics,true,1953587821558,1117.16,0.00,426146.30,Essential
646,21/02/2023,Grocery,false,1789885398587,0.00,350.37,426496.67,Non-Essential
647,21/02/2023,Computers,false,1371884096840,0.00,1083.38,427580.05,Essential
648,21/02/2023,Garden,false,1666032353202,0.00,1967.17,429547.22,Non-Essential
649,22/02/2023,Books,false,1128637197729,0.00,2823.52,432370.74,Important
650,22/02/2023,Baby,true,1086811059409,3937.09,0.00,428433.65,Essential
651,22/02/2023,Sports,true,1305505232409,2453.66,0.00,425979.99,Non-important
652,22/02/2023,Toys,true,1267660826994,4113.61,0.00,421866.38,Important
653,22/02/2023,Grocery,true,1188253263493,3924.61,0.00,417941.77,Important
654,22/02/2023,Computers,false,1492107557496,0.00,687.64,418629.41,Non-important
655,22/02/2023,Tools,true,1438491209638,4427.33,0.00,414202.08,Non-Essential
656,22/02/2023,Music,true,1014119233189,2480.89,0.00,411721.19,Non-Essential
657,22/02/2023,Health,false,1914000588330,0.00,2161.80,413882.99,Non-Essential
658,22/02/2023,Health,false,1554103478891,0.00,33.18,413916.17,Important
659,22/02/2023,Clothing,true,1148827051077,894.93,0.00,413021.24,Essential
660,22/02/2023,Beauty,false,1274127331917,0.00,387.58,413408.82,Important
661,22/02/2023,Computers,true,1351379196577,3032.81,0.00,410376.01,Non-important
662,22/02/2023,Sports,true,1593626895720,2922.05,0.00,407453.96,Non-Essential
663,23/02/2023,Movies,true,1303389282819,1961.40,0.00,405492.56,Essential
664,23/02/2023,Outdoors,false,1104688275895,0.00,4404.20,409896.76,Non-important
665,23/02/2023,Music,true,1493348518569,3125.43,0.00,406771.33,Essential
666,23/02/2023,Industrial,false,1569565535634,0.00,504.66,407275.99,Non-Essential
667,23/02/2023,Shoes,true,1260036659323,1015.10,0.00,406260.89,Important
668,23/02/2023,Movies,true,1266694855297,4393.39,0.00,401867.50,Essential
669,23/02/2023,Books,true,1039635528952,1264.26,0.00,400603.24,Non-important
670,23/02/2023,Toys,true,1995050711013,1858.19,0.00,398745.05,Important
671,23/02/2023,Clothing,true,1120829522309,706.48,0.00,398038.57,Essential
672,23/02/2023,Grocery,false,1209043078862,0.00,3357.76,401396.33,Non-Essential
673,23/02/2023,Industrial,true,1279229550184,3989.02,0.00,397407.31,Essential
674,23/02/2023,Jewelry,true,1395371168633,1263.83,0.00,396143.48,Essential
675,24/02/2023,Health,true,1433833466242,767.91,0.00,395375.57,Non-important
676,24/02/2023,Clothing,false,1807527122584,0.00,1353.17,396728.74,Important
677,24/02/2023,Toys,true,1296673955247,4861.09,0.00,391867.65,Non-Essential
678,24/02/2023,Electronics,false,1945698214521,0.00,2966.65,394834.30,Important
679,24/02/2023,Grocery,false,1887139018233,0.00,2907.68,397741.98,Non-Essential
680,24/02/2023,Books,false,1381087546517,0.00,2904.10,400646.08,Important
681,24/02/2023,Beauty,false,1763995784403,0.00,4408.06,405054.14,Important
682,24/02/2023,Industrial,true,1122635939596,2984.20,0.00,402069.94,Essential
683,24/02/2023,Electronics,true,1284807223742,3548.21,0.00,398521.73,Essential
684,24/02/2023,Movies,false,1761427914548,0.00,4034.54,402556.27,Important
685,25/02/2023,Movies,true,1674793738056,3251.67,0.00,399304.60,Essential
686,25/02/2023,Home,true,1511944453053,745.19,0.00,398559.41,Essential
687,25/02/2023,Industrial,true,1749257504035,2317.57,0.00,396241.84,Essential
688,25/02/2023,Outdoors,true,1742744391561,8.81,0.00,396233.03,Important
689,25/02/2023,Home,true,1849549140637,25.46,0.00,396207.57,Non-important
690,25/02/2023,Grocery,false,1658355646511,0.00,2381.55,398589.12,Important
691,25/02/2023,Baby,false,1277046230722,0.00,1785.79,400374.91,Non-important
692,25/02/2023,Home,false,1469081565053,0.00,4053.38,404428.29,Non-Essential
693,25/02/2023,Outdoors,true,1844985922518,3721.45,0.00,400706.84,Non-important
694,25/02/2023,Industrial,true,1624253629070,4598.40,0.00,396108.44,Non-Essential
695,25/02/2023,Books,false,1222139913565,0.00,2747.85,398856.29,Non-important
696,25/02/2023,Computers,true,1470243877514,3729.28,0.00,395127.01,Essential
697,25/02/2023,Health,false,1440822011044,0.00,3037.06,398164.07,Essential
698,25/02/2023,Tools,false,1206793320992,0.00,1369.85,399533.92,Non-important
